Mes,Dia,Ano,Hora,Minutos,Dia da semana,city_name,road_num,road_name,current_speed,free_flow_speed,speed_diff,current_travel_time,free_flow_travel_time,time_diff,elimina
1,15,2019,2,0,3,missing,,Avenida Padre Júlio Fragata,60,60,0,21,21,0,1013
1,15,2019,2,0,3,missing,,Rua Nova Santa Cruz,28,28,0,112,112,0,1013
1,15,2019,2,0,3,missing,,Rua Costa Gomes,40,40,0,42,42,0,1013
1,15,2019,2,0,3,missing,,Avenida da Liberdade,21,21,0,32,32,0,1013
1,15,2019,2,0,3,missing,,Rua de Caires,35,35,0,36,36,0,1013
1,15,2019,2,0,3,missing,,Avenida Central,17,17,0,276,276,0,1013
1,15,2019,2,0,3,missing,,Avenida João Paulo II,39,39,0,8,8,0,1013
1,15,2019,3,0,3,missing,,N14 Bosch,46,46,0,59,59,0,1014
1,15,2019,3,0,3,missing,,Avenida Padre Júlio Fragata,61,61,0,20,20,0,1014
1,15,2019,3,0,3,missing,,Rua Nova Santa Cruz,28,28,0,108,108,0,1014
1,15,2019,3,0,3,missing,,Rua Costa Gomes,40,40,0,42,42,0,1014
1,15,2019,3,0,3,missing,,Avenida da Liberdade,22,22,0,25,25,0,1014
1,15,2019,3,0,3,missing,,Rua de Caires,31,31,0,25,25,0,1014
1,15,2019,3,0,3,missing,,Avenida Central,16,16,0,242,242,0,1014
1,15,2019,3,0,3,missing,,Avenida João Paulo II,39,39,0,8,8,0,1014
1,15,2019,4,0,3,missing,,N14 Bosch,46,46,0,59,59,0,1015
1,15,2019,4,0,3,missing,,Avenida Padre Júlio Fragata,61,61,0,20,20,0,1015
1,15,2019,4,0,3,missing,,Rua Nova Santa Cruz,28,28,0,108,108,0,1015
1,15,2019,4,0,3,missing,,Rua Costa Gomes,40,40,0,42,42,0,1015
1,15,2019,4,0,3,missing,,Avenida da Liberdade,22,22,0,25,25,0,1015
1,15,2019,4,0,3,missing,,Rua de Caires,31,31,0,25,25,0,1015
1,15,2019,4,0,3,missing,,Avenida Central,16,16,0,242,242,0,1015
1,15,2019,4,0,3,missing,,Avenida João Paulo II,39,39,0,8,8,0,1015
1,15,2019,5,0,3,missing,,N14 Bosch,46,46,0,59,59,0,1016
1,15,2019,5,0,3,missing,,Avenida Padre Júlio Fragata,61,61,0,20,20,0,1016
1,15,2019,5,0,3,missing,,Rua Nova Santa Cruz,28,28,0,108,108,0,1016
1,15,2019,5,0,3,missing,,Rua Costa Gomes,40,40,0,42,42,0,1016
1,15,2019,5,0,3,missing,,Avenida da Liberdade,22,22,0,25,25,0,1016
1,15,2019,5,0,3,missing,,Rua de Caires,31,31,0,25,25,0,1016
1,15,2019,5,0,3,missing,,Avenida Central,16,16,0,242,242,0,1016
1,15,2019,5,0,3,missing,,Avenida João Paulo II,39,39,0,8,8,0,1016
1,15,2019,6,0,3,missing,,N14 Bosch,46,46,0,59,59,0,1017
1,15,2019,6,0,3,missing,,Avenida Padre Júlio Fragata,61,61,0,20,20,0,1017
1,15,2019,6,0,3,missing,,Rua Nova Santa Cruz,28,28,0,108,108,0,1017
1,15,2019,6,0,3,missing,,Rua Costa Gomes,40,40,0,42,42,0,1017
1,15,2019,6,0,3,missing,,Avenida da Liberdade,22,22,0,25,25,0,1017
1,15,2019,6,0,3,missing,,Rua de Caires,31,31,0,25,25,0,1017
1,15,2019,6,0,3,missing,,Avenida Central,16,16,0,242,242,0,1017
1,15,2019,6,0,3,missing,,Avenida João Paulo II,39,39,0,8,8,0,1017
1,15,2019,7,0,3,missing,,N14 Bosch,46,46,0,59,59,0,1018
1,15,2019,7,0,3,missing,,Avenida Padre Júlio Fragata,61,61,0,20,20,0,1018
1,15,2019,7,0,3,missing,,Rua Nova Santa Cruz,28,28,0,108,108,0,1018
1,15,2019,7,0,3,missing,,Rua Costa Gomes,40,40,0,42,42,0,1018
1,15,2019,7,0,3,missing,,Avenida da Liberdade,22,22,0,25,25,0,1018
1,15,2019,7,0,3,missing,,Rua de Caires,30,31,1,26,25,0,1018
1,15,2019,7,0,3,missing,,Avenida Central,16,16,0,242,242,0,1018
1,15,2019,7,0,3,missing,,Avenida João Paulo II,39,39,0,8,8,0,1018
1,15,2019,8,0,3,missing,,N14 Bosch,31,46,14,95,59,36,1019
1,15,2019,8,0,3,missing,,Avenida Padre Júlio Fragata,61,61,0,20,20,0,1019
1,15,2019,8,0,3,missing,,Rua Nova Santa Cruz,28,28,0,111,108,3,1019
1,15,2019,8,0,3,missing,,Rua Costa Gomes,34,40,5,50,42,8,1019
1,15,2019,8,0,3,missing,,Avenida da Liberdade,22,22,0,25,25,0,1019
1,15,2019,8,0,3,missing,,Rua de Caires,26,31,4,33,25,7,1019
1,15,2019,8,0,3,missing,,Avenida Central,15,16,1,263,240,23,1019
1,15,2019,8,0,3,missing,,Avenida João Paulo II,39,39,0,8,8,0,1019
1,15,2019,9,0,3,missing,,N14 Bosch,24,46,21,113,59,54,1020
1,15,2019,9,0,3,missing,,Avenida Padre Júlio Fragata,38,60,22,36,20,15,1020
1,15,2019,9,0,3,missing,,Rua Nova Santa Cruz,27,28,1,116,108,7,1020
1,15,2019,9,0,3,missing,,Rua Costa Gomes,29,40,11,59,42,17,1020
1,15,2019,9,0,3,missing,,Avenida da Liberdade,19,21,2,30,25,4,1020
1,15,2019,9,0,3,missing,,Rua de Caires,20,31,10,41,25,15,1020
1,15,2019,9,0,3,missing,,Avenida Central,10,16,6,418,245,173,1020
1,15,2019,9,0,3,missing,,Avenida João Paulo II,26,39,12,18,8,10,1020
1,15,2019,10,0,3,missing,,N14 Bosch,31,45,14,105,59,45,1021
1,15,2019,10,0,3,missing,,Avenida Padre Júlio Fragata,59,61,1,21,20,0,1021
1,15,2019,10,0,3,missing,,Rua Nova Santa Cruz,25,28,2,128,108,20,1021
1,15,2019,10,0,3,missing,,Rua Costa Gomes,32,40,7,53,42,10,1021
1,15,2019,10,0,3,missing,,Avenida da Liberdade,20,22,1,28,25,3,1021
1,15,2019,10,0,3,missing,,Rua de Caires,22,31,9,38,25,12,1021
1,15,2019,10,0,3,missing,,Avenida Central,12,16,4,351,239,111,1021
1,15,2019,10,0,3,missing,,Avenida João Paulo II,37,39,2,8,8,0,1021
1,15,2019,11,0,3,missing,,N14 Bosch,30,46,16,104,59,45,1022
1,15,2019,11,0,3,missing,,Avenida Padre Júlio Fragata,61,61,0,20,20,0,1022
1,15,2019,11,0,3,missing,,Rua Nova Santa Cruz,26,28,2,120,107,13,1022
1,15,2019,11,0,3,missing,,Rua Costa Gomes,29,40,10,58,42,16,1022
1,15,2019,11,0,3,missing,,Avenida da Liberdade,20,22,1,28,25,3,1022
1,15,2019,11,0,3,missing,,Rua de Caires,25,31,6,35,25,9,1022
1,15,2019,11,0,3,missing,,Avenida Central,11,16,4,354,245,108,1022
1,15,2019,11,0,3,missing,,Avenida João Paulo II,34,39,4,9,8,1,1022
1,15,2019,12,0,3,missing,,N14 Bosch,29,46,16,100,59,41,1023
1,15,2019,12,0,3,missing,,Avenida Padre Júlio Fragata,61,61,0,20,20,0,1023
1,15,2019,12,0,3,missing,,Rua Nova Santa Cruz,21,28,6,149,109,40,1023
1,15,2019,12,0,3,missing,,Rua Costa Gomes,31,40,8,55,42,12,1023
1,15,2019,12,0,3,missing,,Avenida da Liberdade,22,22,0,25,25,0,1023
1,15,2019,12,0,3,missing,,Rua de Caires,26,31,4,32,25,7,1023
1,15,2019,12,0,3,missing,,Avenida Central,11,16,5,362,245,116,1023
1,15,2019,12,0,3,missing,,Avenida João Paulo II,36,38,2,9,8,0,1023
1,15,2019,13,0,3,missing,,N14 Bosch,28,46,18,103,59,44,1024
1,15,2019,13,0,3,missing,,Avenida Padre Júlio Fragata,59,61,1,21,20,0,1024
1,15,2019,13,0,3,missing,,Rua Nova Santa Cruz,20,28,8,169,108,60,1024
1,15,2019,13,0,3,missing,,Rua Costa Gomes,31,40,8,55,42,13,1024
1,15,2019,13,0,3,missing,,Avenida da Liberdade,21,22,0,26,25,1,1024
1,15,2019,13,0,3,missing,,Rua de Caires,26,31,5,34,25,8,1024
1,15,2019,13,0,3,missing,,Avenida Central,13,16,3,316,239,76,1024
1,15,2019,13,0,3,missing,,Avenida João Paulo II,39,39,0,8,8,0,1024
1,15,2019,14,0,3,missing,,N14 Bosch,22,46,24,138,59,79,1025
1,15,2019,14,0,3,missing,,Avenida Padre Júlio Fragata,52,61,8,24,20,4,1025
1,15,2019,14,0,3,missing,,Rua Nova Santa Cruz,23,28,5,142,109,33,1025
1,15,2019,14,0,3,missing,,Rua Costa Gomes,29,39,9,57,42,15,1025
1,15,2019,14,0,3,missing,,Avenida da Liberdade,21,22,0,25,25,0,1025
1,15,2019,14,0,3,missing,,Rua de Caires,25,31,6,34,25,9,1025
1,15,2019,14,0,3,missing,,Avenida Central,13,16,2,303,244,59,1025
1,15,2019,14,0,3,missing,,Avenida João Paulo II,37,39,2,8,8,0,1025
1,15,2019,15,0,3,missing,,N14 Bosch,27,46,19,107,59,48,1026
1,15,2019,15,0,3,missing,,Avenida Padre Júlio Fragata,57,61,3,22,20,1,1026
1,15,2019,15,0,3,missing,,Rua Nova Santa Cruz,21,28,7,157,109,47,1026
1,15,2019,15,0,3,missing,,Rua Costa Gomes,28,40,11,63,42,21,1026
1,15,2019,15,0,3,missing,,Avenida da Liberdade,21,22,0,26,25,0,1026
1,15,2019,15,0,3,missing,,Rua de Caires,26,31,5,34,26,8,1026
1,15,2019,15,0,3,missing,,Avenida Central,11,16,5,370,239,130,1026
1,15,2019,15,0,3,missing,,Avenida João Paulo II,31,39,7,10,8,2,1026
1,15,2019,16,0,3,missing,,N14 Bosch,28,45,17,110,59,50,1027
1,15,2019,16,0,3,missing,,Avenida Padre Júlio Fragata,52,60,8,25,20,4,1027
1,15,2019,16,0,3,missing,,Rua Nova Santa Cruz,19,28,9,167,108,58,1027
1,15,2019,16,0,3,missing,,Rua Costa Gomes,29,40,10,57,42,15,1027
1,15,2019,16,0,3,missing,,Avenida da Liberdade,21,22,0,29,27,1,1027
1,15,2019,16,0,3,missing,,Rua de Caires,24,31,7,52,25,26,1027
1,15,2019,16,0,3,missing,,Avenida Central,11,16,5,389,261,128,1027
1,15,2019,16,0,3,missing,,Avenida João Paulo II,29,39,10,11,8,3,1027
1,15,2019,17,0,3,missing,,N14 Bosch,26,46,20,108,59,49,1028
1,15,2019,17,0,3,missing,,Avenida Padre Júlio Fragata,44,60,16,29,20,8,1028
1,15,2019,17,0,3,missing,,Rua Nova Santa Cruz,17,28,10,176,108,67,1028
1,15,2019,17,0,3,missing,,Rua Costa Gomes,23,39,16,71,42,29,1028
1,15,2019,17,0,3,missing,,Avenida da Liberdade,19,22,3,33,27,6,1028
1,15,2019,17,0,3,missing,,Rua de Caires,23,31,8,41,25,16,1028
1,15,2019,17,0,3,missing,,Avenida Central,11,17,6,398,254,144,1028
1,15,2019,17,0,3,missing,,Avenida João Paulo II,27,39,11,12,8,4,1028
1,15,2019,18,0,3,missing,,N14 Bosch,15,46,30,180,59,121,1029
1,15,2019,18,0,3,missing,,Avenida Padre Júlio Fragata,29,60,31,47,20,27,1029
1,15,2019,18,0,3,missing,,Rua Nova Santa Cruz,10,28,18,343,109,234,1029
1,15,2019,18,0,3,missing,,Rua Costa Gomes,18,40,21,105,42,63,1029
1,15,2019,18,0,3,missing,,Avenida da Liberdade,17,22,5,36,27,9,1029
1,15,2019,18,0,3,missing,,Rua de Caires,21,31,9,43,25,17,1029
1,15,2019,18,0,3,missing,,Avenida Central,7,17,9,589,251,337,1029
1,15,2019,18,0,3,missing,,Avenida João Paulo II,22,39,17,21,8,13,1029
1,16,2019,7,0,4,missing,,N14 Bosch,46,46,0,59,59,0,1030
1,16,2019,7,0,4,missing,,Avenida Padre Júlio Fragata,60,60,0,20,20,0,1030
1,16,2019,7,0,4,missing,,Rua Nova Santa Cruz,28,28,0,109,109,0,1030
1,16,2019,7,0,4,missing,,Rua Costa Gomes,40,40,0,42,42,0,1030
1,16,2019,7,0,4,missing,,Avenida da Liberdade,22,22,0,29,29,0,1030
1,16,2019,7,0,4,missing,,Rua de Caires,29,29,0,22,22,0,1030
1,16,2019,7,0,4,missing,,Avenida Central,17,17,0,274,274,0,1030
1,16,2019,7,0,4,missing,,Avenida João Paulo II,39,39,0,8,8,0,1030
1,23,2019,7,0,4,missing,,N14 Bosch,46,46,0,59,59,0,1031
1,23,2019,7,0,4,missing,,Avenida Padre Júlio Fragata,60,60,0,20,20,0,1031
1,23,2019,7,0,4,missing,,Rua Nova Santa Cruz,28,28,0,109,109,0,1031
1,23,2019,7,0,4,missing,,Rua Costa Gomes,40,40,0,42,42,0,1031
1,23,2019,7,0,4,missing,,Avenida da Liberdade,22,22,0,29,29,0,1031
1,23,2019,7,0,4,missing,,Rua de Caires,29,29,0,22,22,0,1031
1,23,2019,7,0,4,missing,,Avenida Central,17,17,0,274,274,0,1031
1,23,2019,7,0,4,missing,,Avenida João Paulo II,39,39,0,8,8,0,1031
1,24,2019,17,0,5,missing,,N14 Bosch,21,46,24,134,59,75,1032
1,24,2019,17,0,5,missing,,Avenida Padre Júlio Fragata,49,61,11,27,20,6,1032
1,24,2019,17,0,5,missing,,Rua Nova Santa Cruz,18,28,9,170,109,61,1032
1,24,2019,17,0,5,missing,,Rua Costa Gomes,25,40,14,69,42,26,1032
1,24,2019,17,0,5,missing,,Avenida da Liberdade,19,22,2,33,29,4,1032
1,24,2019,17,0,5,missing,,Rua de Caires,23,30,6,33,22,11,1032
1,24,2019,17,0,5,missing,,Avenida Central,11,17,6,432,265,166,1032
1,24,2019,17,0,5,missing,,Avenida João Paulo II,27,39,12,12,8,4,1032
2,4,2019,0,0,2,missing,,N14 Bosch,46,46,0,56,56,0,1033
2,4,2019,0,0,2,missing,,Avenida Padre Júlio Fragata,61,61,0,20,20,0,1033
2,4,2019,0,0,2,missing,,Rua Nova Santa Cruz,28,28,0,108,108,0,1033
2,4,2019,0,0,2,missing,,Rua Costa Gomes,40,40,0,42,42,0,1033
2,4,2019,0,0,2,missing,,Avenida da Liberdade,22,22,0,24,24,0,1033
2,4,2019,0,0,2,missing,,Rua de Caires,28,31,2,27,21,5,1033
2,4,2019,0,0,2,missing,,Avenida Central,16,16,0,244,244,0,1033
2,4,2019,0,0,2,missing,,Avenida João Paulo II,39,39,0,8,8,0,1033
2,6,2019,4,0,4,missing,,N14 Bosch,46,46,0,56,56,0,1034
2,6,2019,4,0,4,missing,,Avenida Padre Júlio Fragata,61,61,0,20,20,0,1034
2,6,2019,4,0,4,missing,,Rua Nova Santa Cruz,28,28,0,108,108,0,1034
2,6,2019,4,0,4,missing,,Rua Costa Gomes,40,40,0,42,42,0,1034
2,6,2019,4,0,4,missing,,Avenida da Liberdade,22,22,0,26,26,0,1034
2,6,2019,4,0,4,missing,,Rua de Caires,31,31,0,26,26,0,1034
2,6,2019,4,0,4,missing,,Avenida Central,16,16,0,244,244,0,1034
2,6,2019,4,0,4,missing,,Avenida João Paulo II,37,38,1,8,8,0,1034
2,6,2019,5,0,4,missing,,N14 Bosch,46,46,0,56,56,0,1035
2,6,2019,5,0,4,missing,,Avenida Padre Júlio Fragata,61,61,0,20,20,0,1035
2,6,2019,5,0,4,missing,,Rua Nova Santa Cruz,28,28,0,108,108,0,1035
2,6,2019,5,0,4,missing,,Rua Costa Gomes,40,40,0,42,42,0,1035
2,6,2019,5,0,4,missing,,Avenida da Liberdade,22,22,0,26,26,0,1035
2,6,2019,5,0,4,missing,,Rua de Caires,31,31,0,26,26,0,1035
2,6,2019,5,0,4,missing,,Avenida Central,16,16,0,244,244,0,1035
2,6,2019,5,0,4,missing,,Avenida João Paulo II,38,38,0,8,8,0,1035
2,6,2019,6,0,4,missing,,N14 Bosch,46,46,0,56,56,0,1036
2,6,2019,6,0,4,missing,,Avenida Padre Júlio Fragata,61,61,0,20,20,0,1036
2,6,2019,6,0,4,missing,,Rua Nova Santa Cruz,28,28,0,108,108,0,1036
2,6,2019,6,0,4,missing,,Rua Costa Gomes,40,40,0,42,42,0,1036
2,6,2019,6,0,4,missing,,Avenida da Liberdade,22,22,0,26,26,0,1036
2,6,2019,6,0,4,missing,,Rua de Caires,29,31,2,29,26,3,1036
2,6,2019,6,0,4,missing,,Avenida Central,16,16,0,244,244,0,1036
2,6,2019,6,0,4,missing,,Avenida João Paulo II,38,38,0,8,8,0,1036
2,13,2019,8,0,4,missing,,N14 Bosch,38,46,7,68,56,12,1037
2,13,2019,8,0,4,missing,,Avenida Padre Júlio Fragata,61,61,0,20,20,0,1037
2,13,2019,8,0,4,missing,,Rua Nova Santa Cruz,27,28,1,114,108,6,1037
2,13,2019,8,0,4,missing,,Rua Costa Gomes,35,39,4,49,42,6,1037
2,13,2019,8,0,4,missing,,Avenida da Liberdade,22,22,0,25,25,0,1037
2,13,2019,8,0,4,missing,,Rua de Caires,24,31,6,34,26,8,1037
2,13,2019,8,0,4,missing,,Avenida Central,15,16,0,254,242,11,1037
2,13,2019,8,0,4,missing,,Avenida João Paulo II,38,38,0,8,8,0,1037
2,14,2019,13,0,5,missing,,N14 Bosch,27,46,18,95,56,39,1038
2,14,2019,13,0,5,missing,,Avenida Padre Júlio Fragata,49,60,11,27,20,6,1038
2,14,2019,13,0,5,missing,,Rua Nova Santa Cruz,25,28,3,122,107,14,1038
2,14,2019,13,0,5,missing,,Rua Costa Gomes,31,40,8,57,42,14,1038
2,14,2019,13,0,5,missing,,Avenida da Liberdade,22,22,0,26,26,0,1038
2,14,2019,13,0,5,missing,,Rua de Caires,24,30,6,30,22,8,1038
2,14,2019,13,0,5,missing,,Avenida Central,12,17,4,345,254,91,1038
2,14,2019,13,0,5,missing,,Avenida João Paulo II,38,39,1,8,8,0,1038
2,15,2019,1,0,6,missing,,N14 Bosch,46,46,0,74,74,0,1039
2,15,2019,1,0,6,missing,,Avenida Padre Júlio Fragata,60,60,0,21,21,0,1039
2,15,2019,1,0,6,missing,,Rua Nova Santa Cruz,28,28,0,115,115,0,1039
2,15,2019,1,0,6,missing,,Rua Costa Gomes,40,40,0,42,42,0,1039
2,15,2019,1,0,6,missing,,Avenida da Liberdade,22,22,0,30,30,0,1039
2,15,2019,1,0,6,missing,,Rua de Caires,34,34,0,37,37,0,1039
2,15,2019,1,0,6,missing,,Avenida Central,17,17,0,284,284,0,1039
2,15,2019,1,0,6,missing,,Avenida João Paulo II,40,40,0,8,8,0,1039
2,20,2019,13,0,4,missing,,N14 Bosch,25,46,21,111,56,54,1040
2,20,2019,13,0,4,missing,,Avenida Padre Júlio Fragata,58,61,3,22,20,1,1040
2,20,2019,13,0,4,missing,,Rua Nova Santa Cruz,20,28,8,164,106,58,1040
2,20,2019,13,0,4,missing,,Rua Costa Gomes,35,40,5,49,42,7,1040
2,20,2019,13,0,4,missing,,Avenida da Liberdade,22,22,0,25,25,0,1040
2,20,2019,13,0,4,missing,,Rua de Caires,22,31,9,41,26,15,1040
2,20,2019,13,0,4,missing,,Avenida Central,13,16,2,302,239,62,1040
2,20,2019,13,0,4,missing,,Avenida João Paulo II,35,38,3,9,8,1,1040
2,21,2019,15,0,5,missing,,N14 Bosch,29,46,16,95,56,38,1041
2,21,2019,15,0,5,missing,,Avenida Padre Júlio Fragata,50,61,10,26,20,5,1041
2,21,2019,15,0,5,missing,,Rua Nova Santa Cruz,20,28,8,153,108,45,1041
2,21,2019,15,0,5,missing,,Rua Costa Gomes,30,40,9,56,42,14,1041
2,21,2019,15,0,5,missing,,Avenida da Liberdade,20,22,2,30,26,4,1041
2,21,2019,15,0,5,missing,,Rua de Caires,25,30,5,28,22,6,1041
2,21,2019,15,0,5,missing,,Avenida Central,12,16,4,377,256,120,1041
2,21,2019,15,0,5,missing,,Avenida João Paulo II,34,38,4,9,8,1,1041
2,22,2019,15,0,6,missing,,N14 Bosch,21,46,24,121,53,68,1042
2,22,2019,15,0,6,missing,,Avenida Padre Júlio Fragata,46,60,14,28,20,7,1042
2,22,2019,15,0,6,missing,,Rua Nova Santa Cruz,18,28,10,169,106,62,1042
2,22,2019,15,0,6,missing,,Rua Costa Gomes,25,40,14,68,42,26,1042
2,22,2019,15,0,6,missing,,Avenida da Liberdade,20,22,2,28,25,3,1042
2,22,2019,15,0,6,missing,,Rua de Caires,28,30,2,26,22,3,1042
2,22,2019,15,0,6,missing,,Avenida Central,10,16,5,376,244,132,1042
2,22,2019,15,0,6,missing,,Avenida João Paulo II,30,39,8,15,8,7,1042
