Mes, Dia, Ano, Hora, Minutos, Dia da semana
11,11,2018,19,0,8
11,11,2018,20,0,8
11,11,2018,21,0,8
11,11,2018,22,0,8
11,11,2018,23,0,8
11,12,2018,0,0,2
11,12,2018,1,0,2
11,12,2018,2,0,2
11,12,2018,3,0,2
11,12,2018,4,0,2
11,12,2018,5,0,2
11,12,2018,6,0,2
11,12,2018,7,0,2
11,12,2018,8,0,2
11,12,2018,9,0,2
11,12,2018,10,0,2
11,12,2018,11,0,2
11,12,2018,12,0,2
11,12,2018,13,0,2
11,12,2018,14,0,2
11,12,2018,15,0,2
11,12,2018,16,0,2
11,12,2018,17,0,2
11,12,2018,18,0,2
11,12,2018,19,0,2
11,12,2018,20,0,2
11,12,2018,21,0,2
11,12,2018,22,0,2
11,12,2018,23,0,2
11,13,2018,0,0,3
11,13,2018,1,0,3
11,13,2018,2,0,3
11,13,2018,3,0,3
11,13,2018,4,0,3
11,13,2018,5,0,3
11,13,2018,6,0,3
11,13,2018,7,0,3
11,13,2018,8,0,3
11,13,2018,9,0,3
11,13,2018,10,0,3
11,13,2018,11,0,3
11,13,2018,12,0,3
11,13,2018,13,0,3
11,13,2018,14,0,3
11,13,2018,15,0,3
11,13,2018,16,0,3
11,13,2018,17,0,3
11,13,2018,18,0,3
11,13,2018,19,0,3
11,13,2018,20,0,3
11,13,2018,21,0,3
11,13,2018,22,0,3
11,13,2018,23,0,3
11,14,2018,0,0,4
11,14,2018,1,0,4
11,14,2018,2,0,4
11,14,2018,3,0,4
11,14,2018,4,0,4
11,14,2018,5,0,4
11,14,2018,6,0,4
11,14,2018,7,0,4
11,14,2018,8,0,4
11,14,2018,9,0,4
11,14,2018,10,0,4
11,14,2018,11,0,4
11,14,2018,12,0,4
11,14,2018,13,0,4
11,14,2018,14,0,4
11,14,2018,15,0,4
11,14,2018,16,0,4
11,14,2018,17,0,4
11,14,2018,18,0,4
11,14,2018,19,0,4
11,14,2018,20,0,4
11,14,2018,21,0,4
11,14,2018,22,0,4
11,14,2018,23,0,4
11,15,2018,0,0,5
11,15,2018,1,0,5
11,15,2018,2,0,5
11,15,2018,3,0,5
11,15,2018,4,0,5
11,15,2018,5,0,5
11,15,2018,6,0,5
11,15,2018,7,0,5
11,15,2018,8,0,5
11,15,2018,9,0,5
11,15,2018,10,0,5
11,15,2018,11,0,5
11,15,2018,12,0,5
11,15,2018,13,0,5
11,15,2018,14,0,5
11,15,2018,15,0,5
11,15,2018,16,0,5
11,15,2018,17,0,5
11,15,2018,18,0,5
11,15,2018,19,0,5
11,15,2018,20,0,5
11,15,2018,21,0,5
11,15,2018,22,0,5
11,15,2018,23,0,5
11,16,2018,0,0,6
11,16,2018,1,0,6
11,16,2018,2,0,6
11,16,2018,3,0,6
11,16,2018,4,0,6
11,16,2018,5,0,6
11,16,2018,6,0,6
11,16,2018,7,0,6
11,16,2018,8,0,6
11,16,2018,9,0,6
11,16,2018,10,0,6
11,16,2018,11,0,6
11,16,2018,12,0,6
11,16,2018,13,0,6
11,16,2018,14,0,6
11,16,2018,15,0,6
11,16,2018,16,0,6
11,16,2018,17,0,6
11,16,2018,18,0,6
11,16,2018,19,0,6
11,16,2018,20,0,6
11,16,2018,21,0,6
11,16,2018,22,0,6
11,16,2018,23,0,6
11,17,2018,0,0,7
11,17,2018,1,0,7
11,17,2018,2,0,7
11,17,2018,3,0,7
11,17,2018,4,0,7
11,17,2018,5,0,7
11,17,2018,6,0,7
11,17,2018,7,0,7
11,17,2018,8,0,7
11,17,2018,9,0,7
11,17,2018,10,0,7
11,17,2018,11,0,7
11,17,2018,12,0,7
11,17,2018,13,0,7
11,17,2018,14,0,7
11,17,2018,15,0,7
11,17,2018,16,0,7
11,17,2018,17,0,7
11,17,2018,18,0,7
11,17,2018,19,0,7
11,17,2018,20,0,7
11,17,2018,21,0,7
11,17,2018,22,0,7
11,17,2018,23,0,7
11,18,2018,0,0,8
11,18,2018,1,0,8
11,18,2018,2,0,8
11,18,2018,3,0,8
11,18,2018,4,0,8
11,18,2018,5,0,8
11,18,2018,6,0,8
11,18,2018,7,0,8
11,18,2018,8,0,8
11,18,2018,9,0,8
11,18,2018,10,0,8
11,18,2018,11,0,8
11,18,2018,12,0,8
11,18,2018,13,0,8
11,18,2018,14,0,8
11,18,2018,15,0,8
11,18,2018,16,0,8
11,18,2018,17,0,8
11,18,2018,18,0,8
11,18,2018,19,0,8
11,18,2018,20,0,8
11,18,2018,21,0,8
11,18,2018,22,0,8
11,18,2018,23,0,8
11,19,2018,0,0,2
11,19,2018,1,0,2
11,19,2018,2,0,2
11,19,2018,3,0,2
11,19,2018,4,0,2
11,19,2018,5,0,2
11,19,2018,6,0,2
11,19,2018,7,0,2
11,19,2018,8,0,2
11,19,2018,9,0,2
11,19,2018,10,0,2
11,19,2018,11,0,2
11,19,2018,12,0,2
11,19,2018,13,0,2
11,19,2018,14,0,2
11,19,2018,15,0,2
11,19,2018,16,0,2
11,19,2018,17,0,2
11,19,2018,18,0,2
11,19,2018,19,0,2
11,19,2018,20,0,2
11,19,2018,21,0,2
11,19,2018,22,0,2
11,19,2018,23,0,2
11,20,2018,0,0,3
11,20,2018,1,0,3
11,20,2018,2,0,3
11,20,2018,3,0,3
11,20,2018,4,0,3
11,20,2018,5,0,3
11,20,2018,6,0,3
11,20,2018,7,0,3
11,20,2018,8,0,3
11,20,2018,9,0,3
11,20,2018,10,0,3
11,20,2018,11,0,3
11,20,2018,12,0,3
11,20,2018,13,0,3
11,20,2018,14,0,3
11,20,2018,15,0,3
11,20,2018,16,0,3
11,20,2018,17,0,3
11,20,2018,18,0,3
11,20,2018,19,0,3
11,20,2018,20,0,3
11,20,2018,21,0,3
11,20,2018,22,0,3
11,20,2018,23,0,3
11,21,2018,0,0,4
11,21,2018,1,0,4
11,21,2018,2,0,4
11,21,2018,3,0,4
11,21,2018,4,0,4
11,21,2018,5,0,4
11,21,2018,6,0,4
11,21,2018,7,0,4
11,21,2018,8,0,4
11,21,2018,9,0,4
11,21,2018,10,0,4
11,21,2018,11,0,4
11,21,2018,12,0,4
11,21,2018,13,0,4
11,21,2018,14,0,4
11,21,2018,15,0,4
11,21,2018,16,0,4
11,21,2018,17,0,4
11,21,2018,18,0,4
11,21,2018,19,0,4
11,21,2018,20,0,4
11,21,2018,21,0,4
11,21,2018,22,0,4
11,21,2018,23,0,4
11,22,2018,0,0,5
11,22,2018,1,0,5
11,22,2018,2,0,5
11,22,2018,3,0,5
11,22,2018,4,0,5
11,22,2018,5,0,5
11,22,2018,6,0,5
11,22,2018,7,0,5
11,22,2018,8,0,5
11,22,2018,9,0,5
11,22,2018,10,0,5
11,22,2018,11,0,5
11,22,2018,12,0,5
11,22,2018,13,0,5
11,22,2018,14,0,5
11,22,2018,15,0,5
11,22,2018,16,0,5
11,22,2018,17,0,5
11,22,2018,18,0,5
11,22,2018,19,0,5
11,22,2018,20,0,5
11,22,2018,21,0,5
11,22,2018,22,0,5
11,22,2018,23,0,5
11,23,2018,0,0,6
11,23,2018,1,0,6
11,23,2018,2,0,6
11,23,2018,3,0,6
11,23,2018,4,0,6
11,23,2018,5,0,6
11,23,2018,6,0,6
11,23,2018,7,0,6
11,23,2018,8,0,6
11,23,2018,9,0,6
11,23,2018,10,0,6
11,23,2018,11,0,6
11,23,2018,12,0,6
11,23,2018,13,0,6
11,23,2018,14,0,6
11,23,2018,15,0,6
11,23,2018,16,0,6
11,23,2018,17,0,6
11,23,2018,18,0,6
11,23,2018,19,0,6
11,23,2018,20,0,6
11,23,2018,21,0,6
11,23,2018,22,0,6
11,23,2018,23,0,6
11,24,2018,0,0,7
11,24,2018,1,0,7
11,24,2018,2,0,7
11,24,2018,3,0,7
11,24,2018,4,0,7
11,24,2018,5,0,7
11,24,2018,6,0,7
11,24,2018,7,0,7
11,24,2018,8,0,7
11,24,2018,9,0,7
11,24,2018,10,0,7
11,24,2018,11,0,7
11,24,2018,12,0,7
11,24,2018,13,0,7
11,24,2018,14,0,7
11,24,2018,15,0,7
11,24,2018,16,0,7
11,24,2018,17,0,7
11,24,2018,18,0,7
11,24,2018,19,0,7
11,24,2018,20,0,7
11,24,2018,21,0,7
11,24,2018,22,0,7
11,24,2018,23,0,7
11,25,2018,0,0,8
11,25,2018,1,0,8
11,25,2018,2,0,8
11,25,2018,3,0,8
11,25,2018,4,0,8
11,25,2018,5,0,8
11,25,2018,6,0,8
11,25,2018,7,0,8
11,25,2018,8,0,8
11,25,2018,9,0,8
11,25,2018,10,0,8
11,25,2018,11,0,8
11,25,2018,12,0,8
11,25,2018,13,0,8
11,25,2018,14,0,8
11,25,2018,15,0,8
11,25,2018,16,0,8
11,25,2018,17,0,8
11,25,2018,18,0,8
11,25,2018,19,0,8
11,25,2018,20,0,8
11,25,2018,21,0,8
11,25,2018,22,0,8
11,25,2018,23,0,8
11,26,2018,0,0,2
11,26,2018,1,0,2
11,26,2018,2,0,2
11,26,2018,3,0,2
11,26,2018,4,0,2
11,26,2018,5,0,2
11,26,2018,6,0,2
11,26,2018,7,0,2
11,26,2018,8,0,2
11,26,2018,9,0,2
11,26,2018,10,0,2
11,26,2018,11,0,2
11,26,2018,12,0,2
11,26,2018,13,0,2
11,26,2018,14,0,2
11,26,2018,15,0,2
11,26,2018,16,0,2
11,26,2018,17,0,2
11,26,2018,18,0,2
11,26,2018,19,0,2
11,26,2018,20,0,2
11,26,2018,21,0,2
11,26,2018,22,0,2
11,26,2018,23,0,2
11,27,2018,0,0,3
11,27,2018,1,0,3
11,27,2018,2,0,3
11,27,2018,3,0,3
11,27,2018,4,0,3
11,27,2018,5,0,3
11,27,2018,6,0,3
11,27,2018,7,0,3
11,27,2018,8,0,3
11,27,2018,9,0,3
11,27,2018,10,0,3
11,27,2018,11,0,3
11,27,2018,12,0,3
11,27,2018,13,0,3
11,27,2018,14,0,3
11,27,2018,15,0,3
11,27,2018,16,0,3
11,27,2018,17,0,3
11,27,2018,18,0,3
11,27,2018,19,0,3
11,27,2018,20,0,3
11,27,2018,21,0,3
11,27,2018,22,0,3
11,27,2018,23,0,3
11,28,2018,0,0,4
11,28,2018,1,0,4
11,28,2018,2,0,4
11,28,2018,3,0,4
11,28,2018,4,0,4
11,28,2018,5,0,4
11,28,2018,6,0,4
11,28,2018,7,0,4
11,28,2018,8,0,4
11,28,2018,9,0,4
11,28,2018,10,0,4
11,28,2018,11,0,4
11,28,2018,12,0,4
11,28,2018,13,0,4
11,28,2018,14,0,4
11,28,2018,15,0,4
11,28,2018,16,0,4
11,28,2018,17,0,4
11,28,2018,18,0,4
11,28,2018,19,0,4
11,28,2018,20,0,4
11,28,2018,21,0,4
11,28,2018,22,0,4
11,28,2018,23,0,4
11,29,2018,0,0,5
11,29,2018,1,0,5
11,29,2018,2,0,5
11,29,2018,3,0,5
11,29,2018,4,0,5
11,29,2018,5,0,5
11,29,2018,6,0,5
11,29,2018,7,0,5
11,29,2018,8,0,5
11,29,2018,9,0,5
11,29,2018,10,0,5
11,29,2018,11,0,5
11,29,2018,12,0,5
11,29,2018,13,0,5
11,29,2018,14,0,5
11,29,2018,15,0,5
11,29,2018,16,0,5
11,29,2018,17,0,5
11,29,2018,18,0,5
11,29,2018,19,0,5
11,29,2018,20,0,5
11,29,2018,21,0,5
11,29,2018,22,0,5
11,29,2018,23,0,5
11,30,2018,0,0,6
11,30,2018,1,0,6
11,30,2018,2,0,6
11,30,2018,3,0,6
11,30,2018,4,0,6
11,30,2018,5,0,6
11,30,2018,6,0,6
11,30,2018,7,0,6
11,30,2018,8,0,6
11,30,2018,9,0,6
11,30,2018,10,0,6
11,30,2018,11,0,6
11,30,2018,12,0,6
11,30,2018,13,0,6
11,30,2018,14,0,6
11,30,2018,15,0,6
11,30,2018,16,0,6
11,30,2018,17,0,6
11,30,2018,18,0,6
11,30,2018,19,0,6
11,30,2018,20,0,6
11,30,2018,21,0,6
11,30,2018,22,0,6
11,30,2018,23,0,6
12,1,2018,0,0,7
12,1,2018,1,0,7
12,1,2018,2,0,7
12,1,2018,3,0,7
12,1,2018,4,0,7
12,1,2018,5,0,7
12,1,2018,6,0,7
12,1,2018,7,0,7
12,1,2018,8,0,7
12,1,2018,9,0,7
12,1,2018,10,0,7
12,1,2018,11,0,7
12,1,2018,12,0,7
12,1,2018,13,0,7
12,1,2018,14,0,7
12,1,2018,15,0,7
12,1,2018,16,0,7
12,1,2018,17,0,7
12,1,2018,18,0,7
12,1,2018,19,0,7
12,1,2018,20,0,7
12,1,2018,21,0,7
12,1,2018,22,0,7
12,1,2018,23,0,7
12,2,2018,0,0,8
12,2,2018,1,0,8
12,2,2018,2,0,8
12,2,2018,3,0,8
12,2,2018,4,0,8
12,2,2018,5,0,8
12,2,2018,6,0,8
12,2,2018,7,0,8
12,2,2018,8,0,8
12,2,2018,9,0,8
12,2,2018,10,0,8
12,2,2018,11,0,8
12,2,2018,12,0,8
12,2,2018,13,0,8
12,2,2018,14,0,8
12,2,2018,15,0,8
12,2,2018,16,0,8
12,2,2018,17,0,8
12,2,2018,18,0,8
12,2,2018,19,0,8
12,2,2018,20,0,8
12,2,2018,21,0,8
12,2,2018,22,0,8
12,2,2018,23,0,8
12,3,2018,0,0,2
12,3,2018,1,0,2
12,3,2018,2,0,2
12,3,2018,3,0,2
12,3,2018,4,0,2
12,3,2018,5,0,2
12,3,2018,6,0,2
12,3,2018,7,0,2
12,3,2018,8,0,2
12,3,2018,9,0,2
12,3,2018,10,0,2
12,3,2018,11,0,2
12,3,2018,12,0,2
12,3,2018,13,0,2
12,3,2018,14,0,2
12,3,2018,15,0,2
12,3,2018,16,0,2
12,3,2018,17,0,2
12,3,2018,18,0,2
12,3,2018,19,0,2
12,3,2018,20,0,2
12,3,2018,21,0,2
12,3,2018,22,0,2
12,3,2018,23,0,2
12,4,2018,0,0,3
12,4,2018,1,0,3
12,4,2018,2,0,3
12,4,2018,3,0,3
12,4,2018,4,0,3
12,4,2018,5,0,3
12,4,2018,6,0,3
12,4,2018,7,0,3
12,4,2018,8,0,3
12,4,2018,9,0,3
12,4,2018,10,0,3
12,4,2018,11,0,3
12,4,2018,12,0,3
12,4,2018,13,0,3
12,4,2018,14,0,3
12,4,2018,15,0,3
12,4,2018,16,0,3
12,4,2018,17,0,3
12,4,2018,18,0,3
12,4,2018,19,0,3
12,4,2018,20,0,3
12,4,2018,21,0,3
12,4,2018,22,0,3
12,4,2018,23,0,3
12,5,2018,0,0,4
12,5,2018,1,0,4
12,5,2018,2,0,4
12,5,2018,3,0,4
12,5,2018,4,0,4
12,5,2018,5,0,4
12,5,2018,6,0,4
12,5,2018,7,0,4
12,5,2018,8,0,4
12,5,2018,9,0,4
12,5,2018,10,0,4
12,5,2018,11,0,4
12,5,2018,12,0,4
12,5,2018,13,0,4
12,5,2018,14,0,4
12,5,2018,15,0,4
12,5,2018,16,0,4
12,5,2018,17,0,4
12,5,2018,18,0,4
12,5,2018,19,0,4
12,5,2018,20,0,4
12,5,2018,21,0,4
12,5,2018,22,0,4
12,5,2018,23,0,4
12,6,2018,0,0,5
12,6,2018,1,0,5
12,6,2018,2,0,5
12,6,2018,3,0,5
12,6,2018,4,0,5
12,6,2018,5,0,5
12,6,2018,6,0,5
12,6,2018,7,0,5
12,6,2018,8,0,5
12,6,2018,9,0,5
12,6,2018,10,0,5
12,6,2018,11,0,5
12,6,2018,12,0,5
12,6,2018,13,0,5
12,6,2018,14,0,5
12,6,2018,15,0,5
12,6,2018,16,0,5
12,6,2018,17,0,5
12,6,2018,18,0,5
12,6,2018,19,0,5
12,6,2018,20,0,5
12,6,2018,21,0,5
12,6,2018,22,0,5
12,6,2018,23,0,5
12,7,2018,0,0,6
12,7,2018,1,0,6
12,7,2018,2,0,6
12,7,2018,3,0,6
12,7,2018,4,0,6
12,7,2018,5,0,6
12,7,2018,6,0,6
12,7,2018,7,0,6
12,7,2018,8,0,6
12,7,2018,9,0,6
12,7,2018,10,0,6
12,7,2018,11,0,6
12,7,2018,12,0,6
12,7,2018,13,0,6
12,7,2018,14,0,6
12,7,2018,15,0,6
12,7,2018,16,0,6
12,7,2018,17,0,6
12,7,2018,18,0,6
12,7,2018,19,0,6
12,7,2018,20,0,6
12,7,2018,21,0,6
12,7,2018,22,0,6
12,7,2018,23,0,6
12,8,2018,0,0,7
12,8,2018,1,0,7
12,8,2018,2,0,7
12,8,2018,3,0,7
12,8,2018,4,0,7
12,8,2018,5,0,7
12,8,2018,6,0,7
12,8,2018,7,0,7
12,8,2018,8,0,7
12,8,2018,9,0,7
12,8,2018,10,0,7
12,8,2018,11,0,7
12,8,2018,12,0,7
12,8,2018,13,0,7
12,8,2018,14,0,7
12,8,2018,15,0,7
12,8,2018,16,0,7
12,8,2018,17,0,7
12,8,2018,18,0,7
12,8,2018,19,0,7
12,8,2018,20,0,7
12,8,2018,21,0,7
12,8,2018,22,0,7
12,8,2018,23,0,7
12,9,2018,0,0,8
12,9,2018,1,0,8
12,9,2018,2,0,8
12,9,2018,3,0,8
12,9,2018,4,0,8
12,9,2018,5,0,8
12,9,2018,6,0,8
12,9,2018,7,0,8
12,9,2018,8,0,8
12,9,2018,9,0,8
12,9,2018,10,0,8
12,9,2018,11,0,8
12,9,2018,12,0,8
12,9,2018,13,0,8
12,9,2018,14,0,8
12,9,2018,15,0,8
12,9,2018,16,0,8
12,9,2018,17,0,8
12,9,2018,18,0,8
12,9,2018,19,0,8
12,9,2018,20,0,8
12,9,2018,21,0,8
12,9,2018,22,0,8
12,9,2018,23,0,8
12,10,2018,0,0,2
12,10,2018,1,0,2
12,10,2018,2,0,2
12,10,2018,3,0,2
12,10,2018,4,0,2
12,10,2018,5,0,2
12,10,2018,6,0,2
12,10,2018,7,0,2
12,10,2018,8,0,2
12,10,2018,9,0,2
12,10,2018,10,0,2
12,10,2018,11,0,2
12,10,2018,12,0,2
12,10,2018,13,0,2
12,10,2018,14,0,2
12,10,2018,15,0,2
12,10,2018,16,0,2
12,10,2018,17,0,2
12,10,2018,18,0,2
12,10,2018,19,0,2
12,10,2018,20,0,2
12,10,2018,21,0,2
12,10,2018,22,0,2
12,10,2018,23,0,2
12,11,2018,0,0,3
12,11,2018,1,0,3
12,11,2018,2,0,3
12,11,2018,3,0,3
12,11,2018,4,0,3
12,11,2018,5,0,3
12,11,2018,6,0,3
12,11,2018,7,0,3
12,11,2018,8,0,3
12,11,2018,9,0,3
12,11,2018,10,0,3
12,11,2018,11,0,3
12,11,2018,12,0,3
12,11,2018,13,0,3
12,11,2018,14,0,3
12,11,2018,15,0,3
12,11,2018,16,0,3
12,11,2018,17,0,3
12,11,2018,18,0,3
12,11,2018,19,0,3
12,11,2018,20,0,3
12,11,2018,21,0,3
12,11,2018,22,0,3
12,11,2018,23,0,3
12,12,2018,0,0,4
12,12,2018,1,0,4
12,12,2018,2,0,4
12,12,2018,3,0,4
12,12,2018,4,0,4
12,12,2018,5,0,4
12,12,2018,6,0,4
12,12,2018,7,0,4
12,12,2018,8,0,4
12,12,2018,9,0,4
12,12,2018,10,0,4
12,12,2018,11,0,4
12,12,2018,12,0,4
12,12,2018,13,0,4
12,12,2018,14,0,4
12,12,2018,15,0,4
12,12,2018,16,0,4
12,12,2018,17,0,4
12,12,2018,18,0,4
12,12,2018,19,0,4
12,12,2018,20,0,4
12,12,2018,21,0,4
12,12,2018,22,0,4
12,12,2018,23,0,4
12,13,2018,0,0,5
12,13,2018,1,0,5
12,13,2018,2,0,5
12,13,2018,3,0,5
12,13,2018,4,0,5
12,13,2018,5,0,5
12,13,2018,6,0,5
12,13,2018,7,0,5
12,13,2018,8,0,5
12,13,2018,9,0,5
12,13,2018,10,0,5
12,13,2018,11,0,5
12,13,2018,12,0,5
12,13,2018,13,0,5
12,13,2018,14,0,5
12,13,2018,15,0,5
12,13,2018,16,0,5
12,13,2018,17,0,5
12,13,2018,18,0,5
12,13,2018,19,0,5
12,13,2018,20,0,5
12,13,2018,21,0,5
12,13,2018,22,0,5
12,13,2018,23,0,5
12,14,2018,0,0,6
12,14,2018,1,0,6
12,14,2018,2,0,6
12,14,2018,3,0,6
12,14,2018,4,0,6
12,14,2018,5,0,6
12,14,2018,6,0,6
12,14,2018,7,0,6
12,14,2018,8,0,6
12,14,2018,9,0,6
12,14,2018,10,0,6
12,14,2018,11,0,6
12,14,2018,12,0,6
12,14,2018,13,0,6
12,14,2018,14,0,6
12,14,2018,15,0,6
12,14,2018,16,0,6
12,14,2018,17,0,6
12,14,2018,18,0,6
12,14,2018,19,0,6
12,14,2018,20,0,6
12,14,2018,21,0,6
12,14,2018,22,0,6
12,14,2018,23,0,6
12,15,2018,0,0,7
12,15,2018,1,0,7
12,15,2018,2,0,7
12,15,2018,3,0,7
12,15,2018,4,0,7
12,15,2018,5,0,7
12,15,2018,6,0,7
12,15,2018,7,0,7
12,15,2018,8,0,7
12,15,2018,9,0,7
12,15,2018,10,0,7
12,15,2018,11,0,7
12,15,2018,12,0,7
12,15,2018,13,0,7
12,15,2018,14,0,7
12,15,2018,15,0,7
12,15,2018,16,0,7
12,15,2018,17,0,7
12,15,2018,18,0,7
12,15,2018,19,0,7
12,15,2018,20,0,7
12,15,2018,21,0,7
12,15,2018,22,0,7
12,15,2018,23,0,7
12,16,2018,0,0,8
12,16,2018,1,0,8
12,16,2018,2,0,8
12,16,2018,3,0,8
12,16,2018,4,0,8
12,16,2018,5,0,8
12,16,2018,6,0,8
12,16,2018,7,0,8
12,16,2018,8,0,8
12,16,2018,9,0,8
12,16,2018,10,0,8
12,16,2018,11,0,8
12,16,2018,12,0,8
12,16,2018,13,0,8
12,16,2018,14,0,8
12,16,2018,15,0,8
12,16,2018,16,0,8
12,16,2018,17,0,8
12,16,2018,18,0,8
12,16,2018,19,0,8
12,16,2018,20,0,8
12,16,2018,21,0,8
12,16,2018,22,0,8
12,16,2018,23,0,8
12,17,2018,0,0,2
